Banco;Sector;Entidad Responsable;Bpin;Nombre Proyecto;Estado;Horizonte;Valor Total;Localizaciones
SGR;Transporte;Zaragoza,Antioquia;2025058950002;Mejoramiento De La Vía Que Comunica El Sector Los Chivos Con El Corregimiento Los Patos En El Municipio De  Zaragoza;Formulación;2025 - 2025;2377204615,00;1
SGR;Transporte;Zaragoza,Antioquia;2025058950001;Construcción De Pavimento Rígido En Vías Del Barrio San Gregorio De La Zona Urbana Del Municipio De  Zaragoza;Desaprobado;2025 - 2025;4841529211,00;1
SGR;Transporte;;2025058930012;Mejoramiento En Pavimento Flexible Construccion De Obras De Arte Y Obras De Drenaje En El Barrio 25 De Enero Municipio De   Yondó;Formulación;2025 - 2025;11322602621,00;1
SGR;Vivienda, Ciudad Y Territorio;;2025058930011;Construcción Y Mejoramiento De Unidades Sanitarias En El Municipio De   Yondó Antioquia;Formulación;2025 - 2025;1400000000,00;1
SGR;Deporte Y Recreación;;2025058930010;Construcción Polideportivo Y Parque Con Características De Inclusión De La Primera Infancia En La Vereda La Soledad En El Municipio De  Yondó;Formulación;2025 - 2025;2533292983,00;1
SGR;Vivienda, Ciudad Y Territorio;Yondó,Antioquia;2025058930009;Construcción Vías Peatonales (Calle 50 A Y Calle 50 B) En El Barrio Central Del Casco Urbano Del Municipio De   Yondó Antioquia;Formulación;2025 - 2025;471851391,00;1
SGR;Transporte;Yondó,Antioquia;2025058930008;Pavimentación De Vía De Acceso (Calle 16) Y Vías Internas Del Acueducto Y Relleno Sanitario (Aguas  Aseo De Yondó S.A. E.S.P) Del Municipio De Yondó Antioquia.  Yondó;Formulación;2025 - 2025;3787042799,74;1
SGR;Educación;Yondó,Antioquia;2025058930007;Prestación De Servicio De Transporte Escolar Para Los Estudiantes Del Área Rural Del Municipio De   Yondó;Aprobado;2025 - 2025;2481000000,00;1
SGR;Transporte;Yondó,Antioquia;2025058930006;Construcción De Puente Vehicular Urbano Sobre La Calle 50 Entre Carreras 43 Y 42 Del Municipio De  Yondó;Formulación;2025 - 2025;1074536629,26;1
SGR;Vivienda, Ciudad Y Territorio;Yondó,Antioquia;2025058930005;Estudios Y Diseños Para La Construcción Optimización Yo Ampliación Del Alcantarillado Del Barrio Villamaría Del Municipio De  Yondó;Formulación;2025 - 2025;371761534,00;1
SGR;Ambiente Y Desarrollo Sostenible;Yondó,Antioquia;2025058930004;Recuperación Ambiental Y Ecológica De La Ciénaga Isabela Que Pertenece Al Complejo Cenagoso Caño Negro En El Municipio De  Yondó;Aprobado;2025 - 2025;810459871,00;1
SGR;Transporte;Yondó,Antioquia;2025058930003;Mejoramiento De La Vía Terciaria Que Comunica La Vereda El Dique Y El Casco Urbano Del Municipio De  Yondó;Formulación;2025 - 2025;2743656131,47;1
SGR;Vivienda, Ciudad Y Territorio;Yondó,Antioquia;2025058930002;Construcción Del Sistema De Acueducto Veredal Para La Vereda Las Lomas Corregimiento De San Miguel Del Tigre En El Municipio De  Yondó;Formulación;2025 - 2025;1365021234,00;1
SGR;Educación;Yondó,Antioquia;2025058930001;Desarrollo Del Programa De Alimentación Escolar (Pae): Restaurantes Escolares En Modalidad De Almuerzos Y Complemento Alimentario Con Desayunos En Los Establecimientos Educativos Del Municipio De   Yondó;En Ejecución;2025 - 2025;3379804782,60;1
SGR;Transporte;Yolombó,Antioquia;2025058900001;Mejoramiento De Vías Urbanas Y Obras Complementarias En El Municipio De     Yolombó;En Ejecución;2025 - 2025;2218798855,00;1
SGR;Transporte;Yarumal,Antioquia;2025058870001;Mejoramiento De Vías Con El Sistema De Placa Huellas En Zona Rural De Yarumal   Antioquia;Aprobado;2025 - 2025;2632724572,48;1
SGR;Transporte;Yalí,Antioquia;2025058850002;Estudios Y Diseños Para El Mejoramiento Vial En Puntos Críticos Que Comunican La Vereda San Rafael Y Vereda La Brillantina En El Municipio De  Yalí;Aprobado;2025 - 2025;170806650,00;1
SGR;Ambiente Y Desarrollo Sostenible;Venecia,Antioquia;2025058610001;Construcción De Obras De Mitigación Del Riesgo En El Municipio De   Venecia;Aprobado;2025 - 2025;986693824,68;1
SGR;Transporte;;2025058580002;Mejoramiento Y Pavimentación De Vías En La Zona Urbana Del Municipio De  Vegachí;Aprobado;2025 - 2025;4210803340,00;1
SGR;Deporte Y Recreación;Vegachí,Antioquia;2025058580001;Adecuación De La Placa Cubierta Tipo A Barrio El Departamento Del Municipio De  Vegachí Antioquia;Aprobado;2025 - 2025;331979337,00;1
SGR;Ambiente Y Desarrollo Sostenible;;2025058560001;Construcción De Estufas Ecoeficientes Fijas Para Familias De La Zona Rural Como Medida De Conservación Ambiental Y Mitigación Al Cambio Climático En El Municipio De  Valparaíso Antioquia;Formulación;2025 - 2025;167899228,00;1
SGR;Educación;Valdivia,Antioquia;2025058540001;Implementación Del Programa De Transporte Escolar En El Municipio De  Valdivia Antioquia;En Ejecución;2025 - 2025;300777600,00;1
SGR;Vivienda, Ciudad Y Territorio;Caicedo,Antioquia;2025058420001;Adecuación Y Mejoramiento Del Parque Principal Del Municipio De   Uramita;Aprobado;2025 - 2025;2131361977,00;1
SGR;Agricultura Y Desarrollo Rural;Turbo,Antioquia;2025058370002;Fortalecimiento De Unidades Productivas De Piscicultura Rural Mediante Infraestructura De Producción Postcosecha E Incorporación De Sistemas De Energía Solar En Las Veredas El Dos San Vicente Del Congo Y Pueblo Bello Del Distrito De Turbo  Antioquia;Formulación;2025 - 2025;275000000,00;1
SGR;Ambiente Y Desarrollo Sostenible;Turbo,Antioquia;2025058370001;Restauración Forestal De La Cuenca Hidrográfica Pomca Del Río Turbo - Currulao Del Distrito De Turbo -   Antioquia;En Ejecución;2025 - 2025;1059839447,00;1
SGR;Transporte;Titiribí,Antioquia;2025058090001;Construcción De Pavimento Flexible En La Vía Corcovado - Los Alpes Tramo 3 En El Municipio De  Titiribí;Formulación;2025 - 2025;1405514517,12;1
SGR;Ambiente Y Desarrollo Sostenible;Tarso,Antioquia;2025057920001;Restauración Ecologica Servicios Ecosistemicos Y Educacion Ambiental En El Corredor Ecologico Del Distrido De Manejo Integrado (Dmi) Capota En El Marco De La Implementacion Del Plan De Manejo Ambiental Del Dmi La Nubes Trocha Y Capota Del Municipio De  Tarso;En Ejecución;2025 - 2025;232445237,00;1
SGR;Ambiente Y Desarrollo Sostenible;Tarazá,Antioquia;2025057900002;Rehabilitación Ecológica A Través De Repoblamiento  Iptico Con Alevinos  A Espejos De Agua En Humedal Tamaco Vereda Tamaco Y Humedal Brisas Del Sur En Zona Rural  Del Municipio De Tarazá Departamento De  Antioquia;Formulación;2025 - 2025;301756109,00;1
SGR;Gobierno Territorial;Tarazá,Antioquia;2025057900001;Mejoramiento Y Adecuación Del Auditorio Principal Y Obras Menores De  Reparación De Las Instalaciones Del Palacio Municipal Reinaldo Posso En El Casco Urbano Del Municipio De Taraza   Antioquia;Aprobado;2025 - 2025;280219380,74;1
SGR;Deporte Y Recreación;Támesis,Antioquia;2025057890002;Mantenimiento  De La Placa Deportiva En El Corregimiento San Pablo Del Municipio De  Támesis;Aprobado;2025 - 2025;94308776,00;1
SGR;Ambiente Y Desarrollo Sostenible;Támesis,Antioquia;2025057890001;Implementación De Acciones De Conservación En Áreas Ambientales De Importancia Estratégica En El Municipio De  Támesis;Aprobado;2025 - 2025;341836485,00;1
SGR;Transporte;Sopetrán,Antioquia;2025057610001;Pavimentación De Vías Urbanas Calle 11 En El Municipio De   Sopetrán Antioquia;En Ejecución;2025 - 2025;844007406,00;1
SGR;Minas Y Energía;Santo Domingo,Antioquia;2025056900002;Implementación De Un Sistema De Energía Fotovoltaico En La Institución Educativa Técnico Industrial Tomas Carrasquilla En El Municipio De  Santo Domingo Antioquia;Formulación;2025 - 2025;608735883,11;1
SGR;Vivienda, Ciudad Y Territorio;Santo Domingo,Antioquia;2025056900001;Revisión Excepcional De La Norma Urbanística Del Esquema De Ordenamiento Territorial - Eot Del Municipio De   Santo Domingo;Formulación;2025 - 2025;408552883,00;1
SGR;Transporte;;2025056860001;Construcción Y Mantenimiento Mediante Pavimentación En Asfalto En La Calle 30 Zona Urbana Del Municipio De  Santa Rosa De Osos;Formulación;2025 - 2025;1638330005,00;1
SGR;Deporte Y Recreación;Santa Bárbara,Antioquia;2025056790003;Mejoramiento De Escenarios Deportivos De Canchas Sintéticas En El Municipio De  Santa Bárbara Antioquia;Formulación;2025 - 2025;960843720,00;1
SGR;Vivienda, Ciudad Y Territorio;Santa Bárbara,Antioquia;2025056790002;Estudios Y Diseños Para La Optimización Del Acueducto Veredal Cordoncillo En  Santa Bárbara Antioquia;Aprobado;2025 - 2025;427312500,00;1
SGR;Transporte;Santa Bárbara,Antioquia;2025056790001;Estudios Y Diseños Para La Rehabilitación Con Placa Huella De La Vía Terciaria Quiebra De Valencia - Sabaletas En  Santa Bárbara Antioquia;Aprobado;2025 - 2025;158690070,00;1
SGR;Ambiente Y Desarrollo Sostenible;San Rafael,Antioquia;2025056670002;Estudios Y Diseños De Estructuras De Contención Para Cinco Puntos Con Alto Riesgo De Deslizamiento En El Área Urbana Del Municipio De   San Rafael;Aprobado;2025 - 2025;130005000,00;1
SGR;Ambiente Y Desarrollo Sostenible;San Rafael,Antioquia;2025056670001;Implementación De Medidas De Mitigación Al Cambio Climático Para La Reducción Del Consumo De Leña Por Medio Del Suministro De Estufas Ecoeficientes Móviles Para La Vivienda Rural Del Municipio De  San Rafael;En Ejecución;2025 - 2025;259264793,00;1
SGR;Deporte Y Recreación;San Pedro de Urabá,Antioquia;2025056650001;Construcción Del Coliseo De Combate En El Municipio De  San Pedro De Urabá;Formulación;2025 - 2025;7505850513,00;1
SGR;Ambiente Y Desarrollo Sostenible;San Luis,Antioquia;2025056600001;Instalación De Estufas Ecológicas Eficientes Fijas Y Establecimiento De Bosque De Uso Doméstico A Familias De La Zona Rural Del Municipio De  San Luis Antioquia;Formulación;2025 - 2025;238453163,60;1
SGR;Transporte;San Juan de Urabá,Antioquia;2025056590001;Construcción De Pavimento Rígido En La Vía Acceso En El Corregimiento De Uveros Municipio De  San Juan De Urabá Antioquia;Formulación;2025 - 2025;3299970813,00;1
SGR;Transporte;San José de La Montaña,Antioquia;2025056580001;Mejoramiento De Vías Terciarias Mediante El Uso De Placa Huella En Las Veredas Camburé Congo Y Potrerito Del Municipio De  San José De La Montaña Antioquia;En Ejecución;2025 - 2025;290614632,00;1
SGR;Transporte;San Francisco,Antioquia;2025056520002;Mejoramiento Mantenimiento Y Conservación De Las Vías Rurales  San Francisco;En Ejecución;2025 - 2025;414029997,00;1
SGR;Ambiente Y Desarrollo Sostenible;San Francisco,Antioquia;2025056520001;Instalación De Estufas Eficientes Fijas Para Familias Rurales En Áreas Protegidas Del Municipio De San Francisco  Antioquia;Aprobado;2025 - 2025;319979989,28;1
SGR;Ambiente Y Desarrollo Sostenible;San Carlos,Antioquia;2025056490002;Fortalecimiento Del Ambiente Y El Desarrollo Sostenible Para La Adaptación Al Cambio Climático Y La Lucha Contra La Deforestación En El Municipio De  San Carlos;Formulación;2025 - 2025;232102400,00;1
SGR;Transporte;San Carlos,Antioquia;2025056490001;Mejoramiento De La Infraestructura Vial Mediante La Construcción De Pavimento Rígido En La Zona Urbana Del Municipio  San Carlos Antioquia;Aprobado;2025 - 2025;1585199246,00;1
SGR;Vivienda, Ciudad Y Territorio;Salgar,Antioquia;2025056420002;Adecuación De La Infraestructura Física Del Parque Principal Y Construcción Del Espacio Público En El Municipio De  Salgar Antioquia;Aprobado;2025 - 2025;975873811,31;1
SGR;Vivienda, Ciudad Y Territorio;Salgar,Antioquia;2025056420001;Implementación De La Plusvalía Como Instrumento De Gestión Y Financiación Del Esquema De Ordenamiento Territorial Del Municipio De  Salgar;En Ejecución;2025 - 2025;270458000,00;1
SGR;Transporte;;2025056280001;Construcción  De Pavimento Rigido En El Área Urbana Del Municipio De Sabanalarga-  Antioquia;Aprobado;2025 - 2025;3796666202,00;1
SGR;Vivienda, Ciudad Y Territorio;Remedios,Antioquia;2025056040004;Revisión Y Ajuste Del Plan Básico De Ordenamiento Territorial En El Corto Plazo Y Otros Estudios Técnicos De Planificación Territorial Complementarios Del Municipio De  Remedios Antioquia;Aprobado;2025 - 2025;1307580000,00;1
SGR;Minas Y Energía;Remedios,Antioquia;2025056040003;Implementación Proyecto Piloto De Soluciones Individuales De Energía Renovables Para Viviendas Rurales En Zonas No Interconectadas Del Municipio De Remedios Departamento De  Antioquia;Formulación;2025 - 2025;2366243118,00;1
SGR;Vivienda, Ciudad Y Territorio;Remedios,Antioquia;2025056040002;Estudios Y Diseños Para La Construcción De Un Nuevo Vaso En El Relleno Sanitario Existente Del Municipio De  Remedios;Aprobado;2025 - 2025;167074937,00;1
SGR;Educación;Remedios,Antioquia;2025056040001;Prestación Del Servicio De Transporte Escolar En El Municipio De  Remedios;En Ejecución;2025 - 2025;2000000000,00;1
SGR;Vivienda, Ciudad Y Territorio;Puerto Triunfo,Antioquia;2025055910002;Estudios Y Diseños Para La Construcción De Vivienda Urbana En Los Corregimientos Del Municipio De  Puerto Triunfo Antioquia;Aprobado;2025 - 2025;39746000,00;1
SGR;Deporte Y Recreación;Puerto Triunfo,Antioquia;2025055910001;Construcción De Placa De Concreto Y Cubierta En Estructura Metálica De La Placa Polideportiva Del Parque Principal En La Cabecera Del Municipio De   Puerto Triunfo Antioquia;En Ejecución;2025 - 2025;2671499664,00;1
SGR;Educación;Puerto Nare,Antioquia;2025055850007;Desarrollo Del Programa De Alimentación Escolar - Pae - Para El Segundo Semestre De La Vigencia 2025 En El Municipio De  Puerto Nare;Aprobado;2025 - 2025;1491410000,00;1
SGR;Educación;Puerto Nare,Antioquia;2025055850006;Implementación Del Servicio De Transporte Escolar Para El Segundo Semestre De La Vigencia 2025 En El Municipio De  Puerto Nare;Aprobado;2025 - 2025;732634279,48;1
SGR;Transporte;Puerto Nare,Antioquia;2025055850005;Mejoramiento De La Red Vial Urbana De La Cabecera Municipal De  Puerto Nare;Formulación;2025 - 2025;1759136460,00;1
SGR;Vivienda, Ciudad Y Territorio;Puerto Nare,Antioquia;2025055850004;Estudios Y Diseños Para La Optimización Del Sistema De Acueducto Del Municipio De  Puerto Nare;Aprobado;2025 - 2025;286825048,00;1
SGR;Educación;Puerto Nare,Antioquia;2025055850003;Desarrollo Del Programa  De Alimentación Escolar -Pae - Para El Primer Semestre De La Vigencia 2025 En El Municipio De  Puerto Nare;Aprobado;2025 - 2025;1774834800,00;1
SGR;Educación;Puerto Nare,Antioquia;2025055850002;Implementación Del Servicio Del Trasporte Escolar Para El Primer Semestre De La Vigencia 2025 En El Municipio De  Puerto Nare;Aprobado;2025 - 2025;654681561,28;1
SGR;Educación;Puerto Nare,Antioquia;2025055850001;Desarrollo Del Programa De Alimentación Escolar -Pae - Para El Primer Semestre De La Vigencia 2025 En El Municipio De   Puerto Nare;Viable;2025 - 2025;1774834800,00;1
SGR;Transporte;Pueblorrico,Antioquia;2025055760002;Construcción  De Placa Huella En Varias Veredas Del Municipio De   Pueblorrico;En Ejecución;2025 - 2025;825715221,00;1
SGR;Vivienda, Ciudad Y Territorio;Pueblorrico,Antioquia;2025055760001;Revisión Y Actualización Del Esquema De Ordenamiento Territorial Del Municipio De Pueblorrico En El Marco De Las Disposiciones Normativas Del Decreto 1232 De 2020 Y Normas Complementarias  Pueblorrico;Aprobado;2025 - 2025;700471000,00;1
SGR;Ambiente Y Desarrollo Sostenible;Nechí,Antioquia;2025054950003;Instalación De Estufas Ecoeficientes Fijas Y Entrega De Material Vegetal Para Siembra A Familias Asentadas En Áreas Ambientales Estratégicas En La Zona Rural Del Municipio   Nechí;Formulación;2025 - 2025;334284960,95;1
SGR;Deporte Y Recreación;Nechí,Antioquia;2025054950002;Construcción De Placa Polideportiva Cubierta En La Escuela Urbana Implementando Energías Alternativas En La Cabecera Municipal De Nechí Departamento  Antioquia;Formulación;2025 - 2025;1647793764,00;1
Territorio;Educación;Agencia de Renovación del Territorio – Proyectos Territoriales;2025054950001;Construcción  De La Infraestructura Del Centro Educativo Trinidad Abajo  Zona Rural Del Municipio De Nechí Departamento De   Antioquia;Formulación;2025 - 2025;11146788256,00;1
SGR;Transporte;Necoclí,Antioquia;2025054900005;Construcción De Pavimento De Vías Internas Y Una Intersección Del Municipio De Necocli  Antioquia;Aprobado;2025 - 2025;3868446996,26;1
